seq1_id,seq2_id,tm_score
d1bf6a_,d1efpa1,0.34375
d1bf6a_,d1efva1,0.33803
d1bf6a_,d1efvb_,0.33025
d1bf6a_,d1eg3a1,0.25903
d1bf6a_,d1eg3a2,0.22998
d1bf6a_,d1eg3a3,0.12645
d1bf6a_,d1egaa2,0.25482
d1bf6a_,d1egra_,0.28046
d1bf6a_,d1egwa_,0.22808
d1bf6a_,d1ehia1,0.26216
d1bf6a_,d1ehia2,0.28438
d1bf6a_,d1ehsa_,0.1459
d1bf6a_,d1ei5a1,0.21795
d1bf6a_,d1ei5a2,0.21962
d1bf6a_,d1eita_,0.13052
d1bf6a_,d1ej0a_,0.3718
d1bf6a_,d1ej5a_,0.1965
d1bf6a_,d1ek8a_,0.2132
d1bf6a_,d1ek9a_,0.21746
d1bf6a_,d1ekea_,0.26718
d1bf6a_,d1ekza_,0.20913
d1bf6a_,d1el0a_,0.22031
d1bf6a_,d1elja_,0.31133
d1bf6a_,d1elua_,0.29161
d1bf6a_,d1elva2,0.17942
d1bf6a_,d1em8b_,0.25967
d1bf6a_,d1emsa2,0.46569
d1bf6a_,d1enfa1,0.20185
d1bf6a_,d1enwa_,0.19184
d1bf6a_,d1eo0a_,0.24985
d1bf6a_,d1eoka_,0.58174
d1bf6a_,d1ep3a_,0.5513
d1bf6a_,d1ep3b1,0.1986
d1bf6a_,d1epwa3,0.27811
d1bf6a_,d1eq1a_,0.21926
d1bf6a_,d1eq9a_,0.28236
d1bf6a_,d1et9a2,0.23186
d1bf6a_,d1eu1a2,0.21846
d1bf6a_,d1eu8a_,0.30467
d1bf6a_,d1ev0a_,0.1537
d1bf6a_,d1evya1,0.26216
d1bf6a_,d1ewfa1,0.19226
d1bf6a_,d1ewqa1,0.23537
d1bf6a_,d1ewqa3,0.30004
d1bf6a_,d1ewsa_,0.12318
d1bf6a_,d1exea_,0.16702
d1bf6a_,d1exka_,0.14905
d1bf6a_,d1exra_,0.23624
d1bf6a_,d1exta2,0.11713
d1bf6a_,d1eyfa_,0.20695
d1bf6a_,d1eyva_,0.27164
d1bf6a_,d1ezga_,0.23413
d1bf6a_,d1ezwa_,0.50645
d1bf6a_,d1f00i1,0.1995
d1bf6a_,d1f00i2,0.18939
d1bf6a_,d1f00i3,0.22209
d1bf6a_,d1f0la2,0.28838
d1bf6a_,d1f0xa1,0.25799
d1bf6a_,d1f20a1,0.25402
d1bf6a_,d1f20a2,0.34753
d1bf6a_,d1f2la_,0.19687
d1bf6a_,d1f2na_,0.21521
d1bf6a_,d1f2qa1,0.17994
d1bf6a_,d1f35a_,0.28787
d1bf6a_,d1f3ua_,0.20637
d1bf6a_,d1f44a2,0.26468
d1bf6a_,d1f45b_,0.1995
d1bf6a_,d1f5na1,0.22045
d1bf6a_,d1f5na2,0.3747
d1bf6a_,d1f5xa_,0.2923
d1bf6a_,d1f74a_,0.52803
d1bf6a_,d1f7ca_,0.28374
d1bf6a_,d1f7ua2,0.33374
d1bf6a_,d1f86a_,0.2314
d1bf6a_,d1f8fa1,0.26672
d1bf6a_,d1f8fa2,0.34736
d1bf6a_,d1f94a_,0.16195
d1bf6a_,d1f97a2,0.18825
d1bf6a_,d1f9va_,0.36195
d1bf6a_,d1fafa_,0.23065
d1bf6a_,d1faoa_,0.21035
d1bf6a_,d1fc6a3,0.19506
d1bf6a_,d1fc6a4,0.34441
d1bf6a_,d1fcda1,0.3404
d1bf6a_,d1fcda3,0.18741
d1bf6a_,d1fcqa_,0.52548
d1bf6a_,d1fcya_,0.30013
d1bf6a_,d1fd3a_,0.13503
d1bf6a_,d1fd9a_,0.19044
d1bf6a_,d1feca1,0.31169
d1bf6a_,d1feca2,0.3169
d1bf6a_,d1feca3,0.23683
d1bf6a_,d1feua_,0.21026
d1bf6a_,d1ffgb_,0.19618
d1bf6a_,d1ffya1,0.26087
d1bf6a_,d1ffya2,0.24335
d1bf6a_,d1ffya3,0.28818
d1bf6a_,d1fg7a_,0.32658
d1bf6a_,d1fhoa_,0.22577
d1bf6a_,d1fioa_,0.23478
d1bf6a_,d1fita_,0.24536
d1bf6a_,d1fiua_,0.36172
d1bf6a_,d1fjha_,0.36596
d1bf6a_,d1fjra_,0.26738
d1bf6a_,d1fk5a_,0.26925
d1bf6a_,d1flca1,0.25324
d1bf6a_,d1fltx_,0.21838
d1bf6a_,d1fm0d_,0.20312
d1bf6a_,d1fm0e_,0.24895
d1bf6a_,d1fmba_,0.22185
d1bf6a_,d1fmca_,0.41342
d1bf6a_,d1fmja_,0.26569
d1bf6a_,d1fmta1,0.21907
d1bf6a_,d1fmta2,0.3393
d1bf6a_,d1fn9a_,0.27734
d1bf6a_,d1fnfa1,0.18133
d1bf6a_,d1fnoa4,0.28702
d1bf6a_,d1fo5a_,0.24785
d1bf6a_,d1fo8a_,0.29018
d1bf6a_,d1foea1,0.24497
d1bf6a_,d1fp0a1,0.14649
d1bf6a_,d1fp2a2,0.36177
d1bf6a_,d1fp3a_,0.28794
d1bf6a_,d1fpoa1,0.22109
d1bf6a_,d1fpoa2,0.22718
d1bf6a_,d1fpza_,0.33747
d1bf6a_,d1fr3a_,0.16635
d1bf6a_,d1fs1b2,0.22423
d1bf6a_,d1fsea_,0.20888
d1bf6a_,d1fsua_,0.31426
d1bf6a_,d1ft9a1,0.20122
d1bf6a_,d1ftpa_,0.26833
d1bf6a_,d1ftra1,0.25565
d1bf6a_,d1ftra2,0.24314
d1bf6a_,d1fu3a_,0.10648
d1bf6a_,d1fvga_,0.3099
d1bf6a_,d1fvia1,0.19752
d1bf6a_,d1fvia2,0.32166
d1bf6a_,d1fx2a_,0.24544
d1bf6a_,d1fx7a3,0.17326
d1bf6a_,d1fxka_,0.21832
d1bf6a_,d1fxkc_,0.19975
d1bf6a_,d1fxoa_,0.317
d1bf6a_,d1fyhb1,0.21008
d1bf6a_,d1g0da1,0.22438
d1bf6a_,d1g0da2,0.18889
d1bf6a_,d1g1ta2,0.13361
d1bf6a_,d1g25a_,0.1888
d1bf6a_,d1g2ha_,0.21064
d1bf6a_,d1g2na_,0.29964
d1bf6a_,d1g2ra_,0.22449
d1bf6a_,d1g3ka_,0.31485
d1bf6a_,d1g3pa1,0.15113
d1bf6a_,d1g3pa2,0.21486
d1bf6a_,d1g41a_,0.29122
d1bf6a_,d1g47a1,0.13431
d1bf6a_,d1g4ia_,0.24227
d1bf6a_,d1g5aa2,0.44235
d1bf6a_,d1g5ca_,0.29346
d1bf6a_,d1g5ta_,0.3406
d1bf6a_,d1g60a_,0.35167
d1bf6a_,d1g61a_,0.36587
d1bf6a_,d1g66a_,0.37002
d1bf6a_,d1g6oa_,0.33261
d1bf6a_,d1g6xa_,0.15754
d1bf6a_,d1g7ea_,0.31342
d1bf6a_,d1g7sa1,0.18465
d1bf6a_,d1g7sa4,0.37641
d1bf6a_,d1g8ea_,0.19595
d1bf6a_,d1g8fa1,0.27554
d1bf6a_,d1g8fa2,0.33429
d1bf6a_,d1g8fa3,0.3196
d1bf6a_,d1g8pa_,0.30369
d1bf6a_,d1ga6a_,0.38404
d1bf6a_,d1gaia_,0.29807
d1bf6a_,d1gcca_,0.19121
d1bf6a_,d1gcia_,0.41545
d1bf6a_,d1gd8a_,0.20938
d1bf6a_,d1gdha1,0.38709
d1bf6a_,d1gdta1,0.15189
d1bf6a_,d1geea_,0.39317
d1bf6a_,d1gefa_,0.30323
d1bf6a_,d1gega_,0.40164
d1bf6a_,d1gh5a_,0.21121
d1bf6a_,d1ghea_,0.31917
d1bf6a_,d1ghja_,0.19238
d1bf6a_,d1gjwa2,0.42536
d1bf6a_,d1gk9.1,0.21249
d1bf6a_,d1gkma_,0.21353
d1bf6a_,d1gkpa2,0.66307
d1bf6a_,d1gkra1,0.23307
d1bf6a_,d1gkra2,0.64825
d1bf6a_,d1gkub1,0.34116
d1bf6a_,d1gkub3,0.23514
d1bf6a_,d1gl0i_,0.10731
d1bf6a_,d1gl4b_,0.18909
d1bf6a_,d1gmla_,0.3516
d1bf6a_,d1gmua1,0.19447
d1bf6a_,d1gmxa_,0.30204
d1bf6a_,d1go3e1,0.20836
d1bf6a_,d1goia1,0.17748
d1bf6a_,d1goia2,0.55071
d1bf6a_,d1gp0a_,0.23101
d1bf6a_,d1gp6a_,0.25571
d1bf6a_,d1gpja1,0.214
d1bf6a_,d1gpja3,0.26269
d1bf6a_,d1gpma2,0.34336
d1bf6a_,d1gpra_,0.24441
d1bf6a_,d1gq6a_,0.39978
d1bf6a_,d1gqia1,0.4655
d1bf6a_,d1gqia2,0.29561
d1bf6a_,d1gqpa_,0.27633
d1bf6a_,d1gs5a_,0.38307
d1bf6a_,d1gs9a_,0.22053
d1bf6a_,d1gsia_,0.37068
d1bf6a_,d1gsoa3,0.2407
d1bf6a_,d1gtda_,0.20435
d1bf6a_,d1gtma1,0.36963
d1bf6a_,d1gtma2,0.30529
d1bf6a_,d1gtta1,0.22968
d1bf6a_,d1gtta2,0.2431
d1bf6a_,d1gu2a_,0.2444
d1bf6a_,d1gu3a_,0.21981
d1bf6a_,d1guia_,0.25827
d1bf6a_,d1guqa1,0.2553
d1bf6a_,d1guqa2,0.28772
d1bf6a_,d1gvea_,0.56189
d1bf6a_,d1gvna_,0.22867
d1bf6a_,d1gvpa_,0.18163
d1bf6a_,d1gvza_,0.27401
d1bf6a_,d1gwea_,0.21537
d1bf6a_,d1gwya_,0.27174
d1bf6a_,d1gxea_,0.21468
d1bf6a_,d1gxja_,0.27308
d1bf6a_,d1gxqa_,0.2547
d1bf6a_,d1gxua_,0.2066
d1bf6a_,d1gy8a_,0.37642
d1bf6a_,d1gz0a1,0.4013
d1bf6a_,d1gz2a_,0.26617
d1bf6a_,d1gzsb_,0.28146
d1bf6a_,d1h03p1,0.17864
d1bf6a_,d1h03p2,0.14159
d1bf6a_,d1h0za_,0.17066
d1bf6a_,d1h16a_,0.29307
d1bf6a_,d1h1oa1,0.1956
d1bf6a_,d1h1oa2,0.21773
d1bf6a_,d1h21a_,0.23346
d1bf6a_,d1h2ba1,0.25044
d1bf6a_,d1h2ba2,0.35096
d1bf6a_,d1h2ea_,0.35649
d1bf6a_,d1h2sb_,0.15617
d1bf6a_,d1h30a2,0.22452
d1bf6a_,d1h32a2,0.2145
d1bf6a_,d1h32b_,0.24192
d1bf6a_,d1h3fa1,0.3026
d1bf6a_,d1h3la_,0.20161
d1bf6a_,d1h3na1,0.25884
d1bf6a_,d1h3na2,0.27852
d1bf6a_,d1h3na3,0.27724
d1bf6a_,d1h3oa_,0.15747
d1bf6a_,d1h3za_,0.21634
d1bf6a_,d1h4vb1,0.25145
d1bf6a_,d1h4vb2,0.27002
d1bf6a_,d1h54a1,0.28663
d1bf6a_,d1h54a2,0.2554
d1bf6a_,d1h5qa_,0.37396
d1bf6a_,d1h6da1,0.34914
d1bf6a_,d1h6ha_,0.22831
d1bf6a_,d1h6ua2,0.3414
d1bf6a_,d1h6va1,0.28525
d1bf6a_,d1h6va2,0.31419
d1bf6a_,d1h6va3,0.22751
d1bf6a_,d1h6ya_,0.22725
d1bf6a_,d1h72c2,0.24345
d1bf6a_,d1h7ca_,0.20368
d1bf6a_,d1h7sa2,0.26164
d1bf6a_,d1h8la2,0.31961
d1bf6a_,d1h8pa1,0.1269
d1bf6a_,d1h99a2,0.22091
d1bf6a_,d1h9ra1,0.18924
d1bf6a_,d1h9ra2,0.16751
d1bf6a_,d1haea_,0.15723
d1bf6a_,d1hbka_,0.23398
d1bf6a_,d1hc1a1,0.25312
d1bf6a_,d1hc1a2,0.26563
d1bf6a_,d1hc1a3,0.22027
d1bf6a_,d1hc7a1,0.30905
d1bf6a_,d1hc7a3,0.21451
d1bf6a_,d1hcca_,0.13916
d1bf6a_,d1hdha_,0.29307
d1bf6a_,d1hdla_,0.18319
d1bf6a_,d1hf2a1,0.27342
d1bf6a_,d1hf2a2,0.29991
d1bf6a_,d1hf8a1,0.25358
d1bf6a_,d1hf8a2,0.31132
d1bf6a_,d1hfel2,0.19495
d1bf6a_,d1hfes_,0.18996
d1bf6a_,d1hg8a_,0.28862
d1bf6a_,d1hh2p1,0.16604
d1bf6a_,d1hh2p4,0.25867
d1bf6a_,d1hkqa_,0.21172
d1bf6a_,d1hkva2,0.55162
d1bf6a_,d1hlva1,0.22541
d1bf6a_,d1hlva2,0.1837
d1bf6a_,d1hm9a1,0.23165
d1bf6a_,d1hn0a2,0.25261
d1bf6a_,d1hn0a3,0.24126
d1bf6a_,d1hn0a4,0.2715
d1bf6a_,d1hnfa1,0.19869
d1bf6a_,d1hnja1,0.26652
d1bf6a_,d1hnja2,0.28222
d1bf6a_,d1ho8a_,0.28487
d1bf6a_,d1hp1a2,0.43377
d1bf6a_,d1hpia_,0.1887
d1bf6a_,d1hq1a_,0.22649
d1bf6a_,d1hqsa_,0.2564
d1bf6a_,d1hqz1_,0.27465
d1bf6a_,d1hr6a1,0.26381
d1bf6a_,d1hrua_,0.2774
d1bf6a_,d1hs7a_,0.24512
d1bf6a_,d1hsja1,0.27836
d1bf6a_,d1ht6a2,0.54371
d1bf6a_,d1htwa_,0.32743
d1bf6a_,d1hufa_,0.23282
d1bf6a_,d1huwa_,0.22763
d1bf6a_,d1huxa_,0.31455
d1bf6a_,d1hw1a1,0.25078
d1bf6a_,d1hw1a2,0.25146
d1bf6a_,d1hw7a_,0.27723
d1bf6a_,d1hwtc1,0.13791
d1bf6a_,d1hx6a1,0.25293
d1bf6a_,d1hx6a2,0.22267
d1bf6a_,d1hxia_,0.25324
d1bf6a_,d1hxma1,0.21793
d1bf6a_,d1hxmb1,0.21935
d1bf6a_,d1hxna_,0.28666
d1bf6a_,d1hxva_,0.1723
d1bf6a_,d1hy9a_,0.13189
d1bf6a_,d1hyea1,0.36936
d1bf6a_,d1hyha1,0.373
d1bf6a_,d1hyha2,0.23109
d1bf6a_,d1hyka_,0.1663
d1bf6a_,d1hyoa1,0.23503
d1bf6a_,d1hyoa2,0.24943
d1bf6a_,d1hypa_,0.24096
d1bf6a_,d1hyua3,0.30851
d1bf6a_,d1hyua4,0.29663
d1bf6a_,d1hzfa_,0.32342
d1bf6a_,d1hzma_,0.33358
d1bf6a_,d1i07a_,0.15535
d1bf6a_,d1i0va_,0.20009
d1bf6a_,d1i12a_,0.29901
d1bf6a_,d1i1ga2,0.21247
d1bf6a_,d1i1na_,0.32606
d1bf6a_,d1i1ra1,0.19365
d1bf6a_,d1i25a_,0.13776
d1bf6a_,d1i36a2,0.36864
d1bf6a_,d1i39a_,0.30331
d1bf6a_,d1i3ja_,0.15984
d1bf6a_,d1i3oe_,0.22455
d1bf6a_,d1i4na_,0.56919
d1bf6a_,d1i4ua_,0.31289
d1bf6a_,d1i58a_,0.26383
d1bf6a_,d1i5na_,0.23503
d1bf6a_,d1i5pa2,0.24393
d1bf6a_,d1i60a_,0.59881
d1bf6a_,d1i7da_,0.19121
d1bf6a_,d1i7na2,0.27869
d1bf6a_,d1i7qa_,0.26038
d1bf6a_,d1i7qb_,0.36382
d1bf6a_,d1i8da2,0.20295
d1bf6a_,d1i8na_,0.20892
d1bf6a_,d1i8xa_,0.08596
d1bf6a_,d1i9sa_,0.33153
d1bf6a_,d1i9za_,0.41628
d1bf6a_,d1ia6a_,0.31479
d1bf6a_,d1iapa_,0.26369
d1bf6a_,d1iarb2,0.19735
d1bf6a_,d1ib8a1,0.18669
d1bf6a_,d1ib8a2,0.19706
d1bf6a_,d1ibja_,0.29082
d1bf6a_,d1ic8a2,0.21839
d1bf6a_,d1id0a_,0.26058
d1bf6a_,d1idpa_,0.20396
d1bf6a_,d1ig0a2,0.33613
d1bf6a_,d1ig3a2,0.32407
d1bf6a_,d1igna1,0.20729
d1bf6a_,d1igna2,0.26757
d1bf6a_,d1igqa_,0.15107
d1bf6a_,d1ihga1,0.30182
d1bf6a_,d1ihja_,0.18163
d1bf6a_,d1ihua2,0.38438
d1bf6a_,d1iiba_,0.27589
d1bf6a_,d1iiea_,0.20282
d1bf6a_,d1ij5a_,0.26628
d1bf6a_,d1ijqa1,0.35441
d1bf6a_,d1ijqa2,0.11923
d1bf6a_,d1ijta_,0.23133
d1bf6a_,d1ijwc_,0.16634
d1bf6a_,d1iknd_,0.33677
d1bf6a_,d1ikpa1,0.28959
d1bf6a_,d1ikpa2,0.27004
d1bf6a_,d1ikpa3,0.26836
d1bf6a_,d1ilea1,0.27364
d1bf6a_,d1imhc1,0.21326
d1bf6a_,d1imva_,0.26454
d1bf6a_,d1in0a1,0.20832
d1bf6a_,d1in0a2,0.17633
d1bf6a_,d1inpa_,0.25244
d1bf6a_,d1io0a_,0.40725
d1bf6a_,d1io1a_,0.2038
d1bf6a_,d1io7a_,0.27215
d1bf6a_,d1ipaa1,0.40104
d1bf6a_,d1iq4a_,0.22273
d1bf6a_,d1iq8a1,0.53198
d1bf6a_,d1iq8a3,0.16465
d1bf6a_,d1iq8a4,0.26595
d1bf6a_,d1iqpa1,0.23355
d1bf6a_,d1iqpa2,0.34454
d1bf6a_,d1iqva_,0.26052
d1bf6a_,d1irqa_,0.18626
d1bf6a_,d1irxa1,0.26049
d1bf6a_,d1irxa2,0.34484
d1bf6a_,d1isia_,0.32522
d1bf6a_,d1ispa_,0.41571
d1bf6a_,d1isua_,0.16273
d1bf6a_,d1it2a_,0.30841
d1bf6a_,d1itha_,0.28183
d1bf6a_,d1itua_,0.617
d1bf6a_,d1itva_,0.29948
d1bf6a_,d1iu8a_,0.32276
d1bf6a_,d1iufa1,0.21261
d1bf6a_,d1iuja_,0.21111
d1bf6a_,d1iuka_,0.36193
d1bf6a_,d1iv0a_,0.31262
d1bf6a_,d1iv3a_,0.27584
d1bf6a_,d1ivsa1,0.16564
d1bf6a_,d1ivsa2,0.27098
d1bf6a_,d1iw4a_,0.13616
d1bf6a_,d1iwga1,0.19464
d1bf6a_,d1iwga4,0.21081
d1bf6a_,d1iwga5,0.16955
d1bf6a_,d1iwga6,0.18192
d1bf6a_,d1iwga7,0.26227
d1bf6a_,d1iwga8,0.24668
d1bf6a_,d1ix9a2,0.2736
d1bf6a_,d1ixca2,0.27321
d1bf6a_,d1ixha_,0.2578
d1bf6a_,d1ixma_,0.24016
d1bf6a_,d1ixra2,0.16649
d1bf6a_,d1ixta_,0.10276
d1bf6a_,d1iy8a_,0.40029
d1bf6a_,d1iyjb1,0.21553
d1bf6a_,d1iyjb5,0.24682
d1bf6a_,d1iyka2,0.29993
d1bf6a_,d1iz5a2,0.21284
d1bf6a_,d1izca_,0.46647
d1bf6a_,d1izma_,0.24412
d1bf6a_,d1j09a1,0.23186
d1bf6a_,d1j09a2,0.35021
d1bf6a_,d1j0ha1,0.21438
d1bf6a_,d1j0ha2,0.20273
d1bf6a_,d1j0ta_,0.21856
d1bf6a_,d1j1va_,0.25556
d1bf6a_,d1j24a_,0.35395
d1bf6a_,d1j2jb_,0.16611
d1bf6a_,d1j34a_,0.26295
d1bf6a_,d1j3ma_,0.24968
d1bf6a_,d1j5pa3,0.21884
d1bf6a_,d1j5pa4,0.33583
d1bf6a_,d1j5ya1,0.21717
d1bf6a_,d1j5ya2,0.21944
d1bf6a_,d1j6qa_,0.21564
d1bf6a_,d1j6ua1,0.24372
d1bf6a_,d1j6ua2,0.35256
d1bf6a_,d1j6ua3,0.36101
d1bf6a_,d1j77a_,0.3028
d1bf6a_,d1j7xa_,0.31298
d1bf6a_,d1j83a_,0.26546
d1bf6a_,d1j8ka_,0.20633
d1bf6a_,d1j8mf1,0.19527
d1bf6a_,d1j93a_,0.53802
d1bf6a_,d1j97a_,0.3344
d1bf6a_,d1j98a_,0.2285
d1bf6a_,d1j99a_,0.31063
d1bf6a_,d1j9ba_,0.23768
d1bf6a_,d1ja9a_,0.406
d1bf6a_,d1jaka1,0.57029
d1bf6a_,d1jaka2,0.23993
d1bf6a_,d1jatb_,0.2222
d1bf6a_,d1jb0k_,0.15315
d1bf6a_,d1jb3a_,0.23086
d1bf6a_,d1jb7a2,0.22233
d1bf6a_,d1jb7a3,0.2365
d1bf6a_,d1jb7b_,0.22418
d1bf6a_,d1jbea_,0.38253
d1bf6a_,d1jbja1,0.18662
d1bf6a_,d1jd5a_,0.24751
d1bf6a_,d1jdpa_,0.34276
d1bf6a_,d1jdwa_,0.36565
d1bf6a_,d1je0a_,0.28778
d1bf6a_,d1je5a_,0.20346
d1bf6a_,d1jeta_,0.27868
d1bf6a_,d1jeya1,0.22814
d1bf6a_,d1jf8a_,0.27093
d1bf6a_,d1jfba_,0.2665
d1bf6a_,d1jfia_,0.14819
d1bf6a_,d1jfla1,0.31647
d1bf6a_,d1jfla2,0.32326
d1bf6a_,d1jfua_,0.3354
d1bf6a_,d1jg1a_,0.3333
d1bf6a_,d1jhda1,0.25871
d1bf6a_,d1jhda2,0.33774
d1bf6a_,d1jhfa2,0.23077
d1bf6a_,d1ji0a_,0.36253
d1bf6a_,d1jida_,0.22956
d1bf6a_,d1jiga_,0.24288
d1bf6a_,d1jjcb3,0.2428
d1bf6a_,d1jjcb4,0.23631
d1bf6a_,d1jjcb6,0.282
d1bf6a_,d1jjda_,0.14108
d1bf6a_,d1jjfa_,0.41078
d1bf6a_,d1jjga_,0.18636
d1bf6a_,d1jjo.1,0.24573
d1bf6a_,d1jkga_,0.21885
d1bf6a_,d1jl0a_,0.31393
d1bf6a_,d1jl7a_,0.26044
d1bf6a_,d1jlya1,0.23044
d1bf6a_,d1jlya2,0.22653
d1bf6a_,d1jm7a_,0.19306
d1bf6a_,d1jm7b_,0.23456
d1bf6a_,d1jmca1,0.23142
d1bf6a_,d1jmca2,0.22067
d1bf6a_,d1jmkc_,0.38147
d1bf6a_,d1jmva_,0.31122
d1bf6a_,d1jmxa1,0.20964
d1bf6a_,d1jmxa3,0.187
d1bf6a_,d1jmxa5,0.22464
d1bf6a_,d1jmxb_,0.35811
d1bf6a_,d1jnda1,0.58567
d1bf6a_,d1jnda2,0.19398
d1bf6a_,d1jnya1,0.20081
d1bf6a_,d1jo5a_,0.17208
d1bf6a_,d1jofa_,0.35042
d1bf6a_,d1josa_,0.22313
d1bf6a_,d1jpma1,0.57075
d1bf6a_,d1jqba1,0.26274
d1bf6a_,d1jqga1,0.3454
d1bf6a_,d1jqga2,0.20368
d1bf6a_,d1jqlb_,0.36968
d1bf6a_,d1jr3a1,0.24158
d1bf6a_,d1jr3d1,0.27913
d1bf6a_,d1js1x1,0.33331
d1bf6a_,d1js1x2,0.3297
d1bf6a_,d1js8a1,0.30898
d1bf6a_,d1js8a2,0.21193
d1bf6a_,d1jsxa_,0.37098
d1bf6a_,d1jt8a_,0.20533
d1bf6a_,d1jtva_,0.3571
d1bf6a_,d1juha_,0.29057
d1bf6a_,d1jvaa3,0.2592
d1bf6a_,d1jvba1,0.25539
d1bf6a_,d1jvna2,0.34829
d1bf6a_,d1jw3a_,0.20045
d1bf6a_,d1jw9b_,0.3185
d1bf6a_,d1jwqa_,0.32548
d1bf6a_,d1jx4a2,0.26999
d1bf6a_,d1jxca_,0.17513
d1bf6a_,d1jyea_,0.33667
d1bf6a_,d1jyoa_,0.25331
d1bf6a_,d1jz8a2,0.18653
d1bf6a_,d1jz8a5,0.55639
d1bf6a_,d1k07a_,0.32701
d1bf6a_,d1k0da1,0.23728
d1bf6a_,d1k0ma2,0.26053
d1bf6a_,d1k0ra4,0.24005
d1bf6a_,d1k12a_,0.26624
d1bf6a_,d1k18a_,0.11862
d1bf6a_,d1k1aa_,0.3313
d1bf6a_,d1k1fa_,0.15746
d1bf6a_,d1k1xa1,0.23927
d1bf6a_,d1k1xa2,0.30229
d1bf6a_,d1k1xa3,0.53724
d1bf6a_,d1k28a2,0.21782
d1bf6a_,d1k28d2,0.19067
d1bf6a_,d1k32a1,0.2047
d1bf6a_,d1k32a2,0.34104
d1bf6a_,d1k38a_,0.27252
d1bf6a_,d1k3ra2,0.42411
d1bf6a_,d1k3xa2,0.19773
d1bf6a_,d1k3xa3,0.13775
d1bf6a_,d1k4ia_,0.29511
d1bf6a_,d1k4ma_,0.34729
d1bf6a_,d1k4ta1,0.16179
d1bf6a_,d1k4ta2,0.323
d1bf6a_,d1k55a_,0.25669
d1bf6a_,d1k5ca_,0.33332
d1bf6a_,d1k5na2,0.3092
d1bf6a_,d1k61a_,0.19406
d1bf6a_,d1k68a_,0.38479
d1bf6a_,d1k82a2,0.20342
d1bf6a_,d1k8ba_,0.17641
d1bf6a_,d1k8ka2,0.28064
d1bf6a_,d1k8kc_,0.34664
d1bf6a_,d1k8kd1,0.24129
d1bf6a_,d1k8ke_,0.26965
d1bf6a_,d1k8kg_,0.29935
d1bf6a_,d1k8ta_,0.22103
d1bf6a_,d1k8wa3,0.1708
d1bf6a_,d1k8wa5,0.32753
d1bf6a_,d1k92a1,0.32663
d1bf6a_,d1k92a2,0.23906
d1bf6a_,d1k94a_,0.22512
d1bf6a_,d1k9ua_,0.20575
d1bf6a_,d1ka1a_,0.26816
d1bf6a_,d1ka9h_,0.35308
d1bf6a_,d1kaga_,0.34401
d1bf6a_,d1kb0a1,0.21352
d1bf6a_,d1kbha_,0.14575
d1bf6a_,d1kbia1,0.50384
d1bf6a_,d1kbia2,0.2133
d1bf6a_,d1kbla1,0.49135
d1bf6a_,d1kbla3,0.2811
d1bf6a_,d1kbva1,0.27684
d1bf6a_,d1kbva2,0.22562
d1bf6a_,d1kcfa1,0.12449
d1bf6a_,d1kcfa2,0.35124
d1bf6a_,d1kcma_,0.26422
d1bf6a_,d1kcxa1,0.22286
d1bf6a_,d1kdga2,0.22611
d1bf6a_,d1kf6a1,0.23433
d1bf6a_,d1kf6b2,0.21314
d1bf6a_,d1kf6c_,0.26049
d1bf6a_,d1kf6d_,0.2972
d1bf6a_,d1kfwa1,0.57494
d1bf6a_,d1kfwa2,0.15797
d1bf6a_,d1kg1a_,0.16127
d1bf6a_,d1kgcd1,0.21808
d1bf6a_,d1kgda_,0.34335
d1bf6a_,d1kgsa1,0.21765
d1bf6a_,d1khda1,0.23849
d1bf6a_,d1khia2,0.17552
d1bf6a_,d1khva_,0.24404
d1bf6a_,d1ki1b1,0.25512
d1bf6a_,d1ki1b2,0.22527
d1bf6a_,d1kjqa3,0.25036
d1bf6a_,d1kkha1,0.28916
d1bf6a_,d1kkoa1,0.59059
d1bf6a_,d1kl7a_,0.27819
d1bf6a_,d1kl9a1,0.21459
d1bg1a2,d1bg1a3,0.2415
d1bg1a2,d1bgca_,0.23127
d1bg1a2,d1bgva2,0.25827
d1bg1a2,d1bh9a_,0.18562
d1bg1a2,d1bh9b_,0.233
d1bg1a2,d1bhea_,0.25827
d1bg1a2,d1bhpa_,0.14882
d1bg1a2,d1bi6.2,0.10028
d1bg1a2,d1bi6h1,0.08482
d1bg1a2,d1biaa3,0.29768
d1bg1a2,d1bifa1,0.24991
d1bg1a2,d1bifa2,0.30872
d1bg1a2,d1biha1,0.34746
d1bg1a2,d1biha2,0.35221
d1bg1a2,d1biha4,0.33319
d1bg1a2,d1bkpa_,0.27304
d1bg1a2,d1bkra_,0.29885
d1bg1a2,d1bm8a_,0.25898
d1bg1a2,d1bm9a_,0.25764
d1bg1a2,d1bmlc3,0.23149
d1bg1a2,d1bnba_,0.12908
d1bg1a2,d1bnda_,0.2115
d1bg1a2,d1bola_,0.23732
d1bg1a2,d1booa_,0.27216
d1bg1a2,d1boub_,0.27632
d1bg1a2,d1bpoa1,0.26423
d1bg1a2,d1bqua1,0.38374
d1bg1a2,d1brta_,0.26273
d1bg1a2,d1btea_,0.20109
d1bg1a2,d1btna_,0.23007
d1bg1a2,d1bu8a2,0.27659
d1bg1a2,d1bvp11,0.24786
d1bg1a2,d1bvsa1,0.21606
d1bg1a2,d1bvsa3,0.16905
d1bg1a2,d1bw5a_,0.1968
